OBJECTID,Borough,Type,Provider,Latitude,Longitude,Location_T,City,BoroCode,NTACode
1120,MN,Free,LinkNYC - Citybridge,40.750237,-73.977306,Outdoor Kiosk,New York,1,MN20
1121,MN,Free,LinkNYC - Citybridge,40.757851,-73.969436,Outdoor Kiosk,New York,1,MN19
1122,MN,Free,LinkNYC - Citybridge,40.753149,-73.972868,Outdoor Kiosk,New York,1,MN19
1123,MN,Free,LinkNYC - Citybridge,40.761559,-73.968391,Outdoor Kiosk,New York,1,MN19
1124,MN,Free,LinkNYC - Citybridge,40.794462,-73.971573,Outdoor Kiosk,New York,1,MN12
1125,MN,Free,LinkNYC - Citybridge,40.793524,-73.970887,Outdoor Kiosk,New York,1,MN12
1126,MN,Free,LinkNYC - Citybridge,40.796761,-73.970652,Outdoor Kiosk,New York,1,MN12
1127,MN,Free,LinkNYC - Citybridge,40.799331,-73.968232,Outdoor Kiosk,New York,1,MN12
1128,MN,Free,LinkNYC - Citybridge,40.788002,-73.976551,Outdoor Kiosk,New York,1,MN12
1129,MN,Free,LinkNYC - Citybridge,40.789445,-73.973867,Outdoor Kiosk,New York,1,MN12
1130,MN,Free,LinkNYC - Citybridge,40.793822,-73.972035,Outdoor Kiosk,New York,1,MN12
1131,MN,Free,LinkNYC - Citybridge,40.795951,-73.968849,Outdoor Kiosk,New York,1,MN12
1132,MN,Free,LinkNYC - Citybridge,40.796374,-73.968542,Outdoor Kiosk,New York,1,MN12
1133,MN,Free,LinkNYC - Citybridge,40.778607,-73.982178,Outdoor Kiosk,New York,1,MN14
1134,MN,Free,LinkNYC - Citybridge,40.77601,-73.981963,Outdoor Kiosk,New York,1,MN14
1135,MN,Free,LinkNYC - Citybridge,40.781474,-73.980961,Outdoor Kiosk,New York,1,MN12
1136,MN,Free,LinkNYC - Citybridge,40.795005,-73.96981,Outdoor Kiosk,New York,1,MN12
1137,MN,Free,LinkNYC - Citybridge,40.802455,-73.968149,Outdoor Kiosk,New York,1,MN09
1138,MN,Free,LinkNYC - Citybridge,40.802984,-73.967855,Outdoor Kiosk,New York,1,MN09
1139,MN,Free,LinkNYC - Citybridge,40.803721,-73.967381,Outdoor Kiosk,New York,1,MN09
1140,MN,Free,LinkNYC - Citybridge,40.798538,-73.969279,Outdoor Kiosk,New York,1,MN12
1141,MN,Free,LinkNYC - Citybridge,40.796566,-73.970619,Outdoor Kiosk,New York,1,MN12
1142,MN,Free,LinkNYC - Citybridge,40.800581,-73.967782,Outdoor Kiosk,New York,1,MN12
1143,MN,Free,LinkNYC - Citybridge,40.79963,-73.96797,Outdoor Kiosk,New York,1,MN12
1144,MN,Free,LinkNYC - Citybridge,40.798954,-73.968326,Outdoor Kiosk,New York,1,MN12
1145,MN,Free,LinkNYC - Citybridge,40.797684,-73.969205,Outdoor Kiosk,New York,1,MN12
1146,MN,Free,LinkNYC - Citybridge,40.803579,-73.966917,Outdoor Kiosk,New York,1,MN09
1147,MN,Free,LinkNYC - Citybridge,40.802944,-73.967379,Outdoor Kiosk,New York,1,MN09
1148,MN,Free,LinkNYC - Citybridge,40.802126,-73.967493,Outdoor Kiosk,New York,1,MN09
1149,MN,Free,LinkNYC - Citybridge,40.797148,-73.96963,Outdoor Kiosk,New York,1,MN12
1150,MN,Free,LinkNYC - Citybridge,40.795171,-73.971048,Outdoor Kiosk,New York,1,MN12
1151,MN,Free,LinkNYC - Citybridge,40.796737,-73.968647,Outdoor Kiosk,New York,1,MN12
1152,MN,Free,LinkNYC - Citybridge,40.795399,-73.969254,Outdoor Kiosk,New York,1,MN12
1153,MN,Free,LinkNYC - Citybridge,40.794042,-73.972567,Outdoor Kiosk,New York,1,MN12
1154,MN,Free,LinkNYC - Citybridge,40.793962,-73.970571,Outdoor Kiosk,New York,1,MN12
1155,MN,Free,LinkNYC - Citybridge,40.79331,-73.971045,Outdoor Kiosk,New York,1,MN12
1156,MN,Free,LinkNYC - Citybridge,40.792703,-73.971487,Outdoor Kiosk,New York,1,MN12
1157,MN,Free,LinkNYC - Citybridge,40.773657,-73.981404,Outdoor Kiosk,New York,1,MN14
1158,MN,Free,LinkNYC - Citybridge,40.774266,-73.98095,Outdoor Kiosk,New York,1,MN14
1159,MN,Free,LinkNYC - Citybridge,40.792035,-73.971979,Outdoor Kiosk,New York,1,MN12
1160,MN,Free,LinkNYC - Citybridge,40.790301,-73.972981,Outdoor Kiosk,New York,1,MN12
1161,MN,Free,LinkNYC - Citybridge,40.77653,-73.983015,Outdoor Kiosk,New York,1,MN14
1162,MN,Free,LinkNYC - Citybridge,40.776069,-73.983633,Outdoor Kiosk,New York,1,MN14
1163,MN,Free,LinkNYC - Citybridge,40.777227,-73.982777,Outdoor Kiosk,New York,1,MN14
1164,MN,Free,LinkNYC - Citybridge,40.782528,-73.980586,Outdoor Kiosk,New York,1,MN12
1165,MN,Free,LinkNYC - Citybridge,40.781707,-73.980827,Outdoor Kiosk,New York,1,MN12
1166,MN,Free,LinkNYC - Citybridge,40.78392,-73.979708,Outdoor Kiosk,New York,1,MN12
1167,MN,Free,LinkNYC - Citybridge,40.783191,-73.980253,Outdoor Kiosk,New York,1,MN12
1168,MN,Free,LinkNYC - Citybridge,40.7865,-73.977837,Outdoor Kiosk,New York,1,MN12
1169,MN,Free,LinkNYC - Citybridge,40.785753,-73.978785,Outdoor Kiosk,New York,1,MN12
1170,MN,Free,LinkNYC - Citybridge,40.785005,-73.978781,Outdoor Kiosk,New York,1,MN12
1171,MN,Free,LinkNYC - Citybridge,40.789501,-73.97517,Outdoor Kiosk,New York,1,MN12
1172,MN,Free,LinkNYC - Citybridge,40.786896,-73.977483,Outdoor Kiosk,New York,1,MN12
1173,MN,Free,LinkNYC - Citybridge,40.791943,-73.973425,Outdoor Kiosk,New York,1,MN12
1174,MN,Free,LinkNYC - Citybridge,40.791401,-73.973822,Outdoor Kiosk,New York,1,MN12
1175,MN,Free,LinkNYC - Citybridge,40.790901,-73.974302,Outdoor Kiosk,New York,1,MN12
1176,MN,Free,LinkNYC - Citybridge,40.790818,-73.97481,Outdoor Kiosk,New York,1,MN12
1177,MN,Free,LinkNYC - Citybridge,40.785135,-73.979246,Outdoor Kiosk,New York,1,MN12
1178,MN,Free,LinkNYC - Citybridge,40.785813,-73.978293,Outdoor Kiosk,New York,1,MN12
1179,MN,Free,LinkNYC - Citybridge,40.786403,-73.9783,Outdoor Kiosk,New York,1,MN12
1180,MN,Free,LinkNYC - Citybridge,40.787028,-73.977832,Outdoor Kiosk,New York,1,MN12
1181,MN,Free,LinkNYC - Citybridge,40.784592,-73.979762,Outdoor Kiosk,New York,1,MN12
1182,MN,Free,LinkNYC - Citybridge,40.780993,-73.981523,Outdoor Kiosk,New York,1,MN12
1183,SI,Limited Free,SPECTRUM,40.575083,-74.081683,Outdoor,Staten Island,5,SI36
1184,SI,Limited Free,SPECTRUM,40.575748,-74.080677,Outdoor,Staten Island,5,SI36
1185,SI,Limited Free,SPECTRUM,40.576236,-74.079987,Outdoor,Staten Island,5,SI36
1186,SI,Limited Free,SPECTRUM,40.576483,-74.079624,Outdoor,Staten Island,5,SI36
1187,SI,Limited Free,SPECTRUM,40.577222,-74.078581,Outdoor,Staten Island,5,SI36
1188,SI,Limited Free,SPECTRUM,40.577772,-74.077993,Outdoor,Staten Island,5,SI36
1189,SI,Limited Free,SPECTRUM,40.578631,-74.076801,Outdoor,Staten Island,5,SI36
1190,SI,Limited Free,SPECTRUM,40.579581,-74.076359,Outdoor,Staten Island,5,SI36
1191,SI,Limited Free,SPECTRUM,40.579986,-74.075899,Outdoor,Staten Island,5,SI36
1192,QU,Limited Free,SPECTRUM,40.710818,-73.835528,Indoor,Queens,4,QN60
1193,QU,Limited Free,SPECTRUM,40.709773,-73.835599,Outdoor,Queens,4,QN60
1194,QU,Limited Free,SPECTRUM,40.710688,-73.835515,Outdoor,Queens,4,QN60
1195,BK,Limited Free,SPECTRUM,40.639278,-74.032091,Outdoor,Brooklyn,3,BK31
1196,BK,Limited Free,SPECTRUM,40.639231,-74.031933,Outdoor,Brooklyn,3,BK31
1197,BK,Limited Free,SPECTRUM,40.639292,-74.031896,Outdoor,Brooklyn,3,BK31
1198,BK,Limited Free,ALTICEUSA,40.658662,-73.88777,Outdoor,Brooklyn,3,BK82
1199,BK,Limited Free,ALTICEUSA,40.658148,-73.88744,Outdoor,Brooklyn,3,BK82
1200,BK,Free,Downtown Brooklyn,40.689334,-73.981975,Outdoor,Brooklyn,3,BK38
1201,BK,Free,Downtown Brooklyn,40.689334,-73.981975,Outdoor,Brooklyn,3,BK38
1202,BK,Free,Downtown Brooklyn,40.691224,-73.98662,Outdoor,Brooklyn,3,BK38
1203,BK,Free,Downtown Brooklyn,40.689633,-73.983165,Outdoor,Brooklyn,3,BK38
1204,BK,Free,Downtown Brooklyn,40.689633,-73.983165,Outdoor,Brooklyn,3,BK38
1205,BK,Free,Downtown Brooklyn,40.689633,-73.983165,Outdoor,Brooklyn,3,BK38
1206,BK,Free,Downtown Brooklyn,40.689633,-73.983165,Outdoor,Brooklyn,3,BK38
1207,BK,Free,Downtown Brooklyn,40.689633,-73.983165,Outdoor,Brooklyn,3,BK38
1208,BK,Free,Downtown Brooklyn,40.692144,-73.986787,Outdoor,Brooklyn,3,BK38
1209,BK,Free,Downtown Brooklyn,40.692144,-73.986787,Outdoor,Brooklyn,3,BK38
1210,BK,Free,Downtown Brooklyn,40.689334,-73.981975,Outdoor,Brooklyn,3,BK68
1211,BK,Free,Downtown Brooklyn,40.685308,-73.974472,Outdoor,Brooklyn,3,BK68
1212,BK,Free,Downtown Brooklyn,40.685308,-73.974472,Outdoor,Brooklyn,3,BK68
1213,BK,Free,Downtown Brooklyn,40.688825,-73.982302,Outdoor,Brooklyn,3,BK38
1214,BK,Free,Downtown Brooklyn,40.688825,-73.982302,Outdoor,Brooklyn,3,BK38
1215,BK,Free,Downtown Brooklyn,40.693069,-73.990089,Outdoor,Brooklyn,3,BK38
1216,BK,Free,Downtown Brooklyn,40.693069,-73.990089,Outdoor,Brooklyn,3,BK38
1217,BK,Free,Downtown Brooklyn,40.693069,-73.990089,Outdoor,Brooklyn,3,BK38
1218,BK,Free,Downtown Brooklyn,40.693069,-73.990089,Outdoor,Brooklyn,3,BK38
1219,BK,Free,Downtown Brooklyn,40.696652,-73.986074,Outdoor,Brooklyn,3,BK38
1220,BK,Free,Downtown Brooklyn,40.696652,-73.986074,Outdoor,Brooklyn,3,BK38
1221,BK,Free,Downtown Brooklyn,40.696652,-73.986074,Outdoor,Brooklyn,3,BK38
1222,QU,Limited Free,SPECTRUM,40.720508,-73.884938,Outdoor TWC Aerial,Queens,4,QN21
1223,QU,Limited Free,SPECTRUM,40.718224,-73.882524,Outdoor TWC Aerial,Queens,4,QN21
1224,QU,Limited Free,SPECTRUM,40.7197,-73.877119,Outdoor TWC Aerial,Queens,4,QN21
1225,QU,Limited Free,SPECTRUM,40.685616,-73.852882,Outdoor TWC Aerial,Queens,4,QN53
1226,QU,Limited Free,SPECTRUM,40.686245,-73.853854,Outdoor TWC Aerial,Queens,4,QN53
1227,QU,Limited Free,SPECTRUM,40.687073,-73.853153,Outdoor TWC Aerial,Queens,4,QN53
1228,QU,Limited Free,SPECTRUM,40.686889,-73.854035,Outdoor TWC Aerial,Queens,4,QN53
1229,QU,Limited Free,SPECTRUM,40.731675,-73.865607,Indoor,Queens,4,QN18
1230,QU,Limited Free,SPECTRUM,40.732253,-73.865623,Outdoor TWC Aerial,Queens,4,QN18
1231,QU,Limited Free,SPECTRUM,40.732686,-73.865119,Outdoor TWC Aerial,Queens,4,QN18
1232,QU,Limited Free,SPECTRUM,40.731675,-73.865607,Indoor,Queens,4,QN18
1233,QU,Limited Free,SPECTRUM,40.731675,-73.865607,Indoor,Queens,4,QN18
1234,BK,Limited Free,SPECTRUM,40.720079,-73.949511,Outdoor,Brooklyn,3,BK73
1235,BK,Limited Free,SPECTRUM,40.720079,-73.949511,Outdoor,Brooklyn,3,BK73
1236,MN,Limited Free,SPECTRUM,40.805013,-73.944909,Indoor,New York,1,MN34
1237,MN,Limited Free,SPECTRUM,40.80501,-73.944885,Indoor,New York,1,MN34
1238,MN,Limited Free,SPECTRUM,40.805013,-73.944909,Indoor,New York,1,MN34
1239,MN,Limited Free,SPECTRUM,40.805013,-73.944909,Indoor,New York,1,MN34
1240,MN,Limited Free,SPECTRUM,40.805013,-73.944909,Indoor,New York,1,MN34
1241,MN,Limited Free,SPECTRUM,40.805013,-73.944909,Indoor,New York,1,MN34
1242,MN,Limited Free,SPECTRUM,40.805013,-73.944909,Indoor,New York,1,MN34
1243,MN,Limited Free,SPECTRUM,40.805013,-73.944909,Indoor,New York,1,MN34
1244,MN,Limited Free,SPECTRUM,40.757418,-73.965084,Indoor,New York,1,MN19
1245,MN,Limited Free,SPECTRUM,40.757418,-73.965084,Indoor,New York,1,MN19
1246,MN,Free,LinkNYC - Citybridge,40.746624,-73.988399,Outdoor Kiosk,New York,1,MN17
1247,MN,Free,LinkNYC - Citybridge,40.757424,-73.978299,Outdoor Kiosk,New York,1,MN17
1248,MN,Free,LinkNYC - Citybridge,40.754953,-73.980193,Outdoor Kiosk,New York,1,MN17
1249,MN,Free,LinkNYC - Citybridge,40.752949,-73.992762,Outdoor Kiosk,New York,1,MN17
1250,MN,Free,LinkNYC - Citybridge,40.749663,-73.988006,Outdoor Kiosk,New York,1,MN17
1251,MN,Free,LinkNYC - Citybridge,40.748615,-73.992489,Outdoor Kiosk,New York,1,MN17
1252,MN,Free,LinkNYC - Citybridge,40.749153,-73.991801,Outdoor Kiosk,New York,1,MN17
1253,MN,Free,LinkNYC - Citybridge,40.750488,-73.99113,Outdoor Kiosk,New York,1,MN17
1254,MN,Free,LinkNYC - Citybridge,40.747904,-73.992745,Outdoor Kiosk,New York,1,MN17
1255,MN,Free,LinkNYC - Citybridge,40.767063,-73.981835,Outdoor Kiosk,New York,1,MN17
1256,QU,Limited Free,SPECTRUM,40.579986,-73.829855,Outdoor,Queens,4,QN10
1257,QU,Limited Free,SPECTRUM,40.577846,-73.835761,Outdoor,Queens,4,QN10
1258,QU,Limited Free,SPECTRUM,40.577878,-73.835788,Outdoor,Queens,4,QN10
1259,QU,Limited Free,SPECTRUM,40.577898,-73.835601,Outdoor,Queens,4,QN10
1260,QU,Limited Free,SPECTRUM,40.577871,-73.835664,Outdoor TWC Aerial,Queens,4,QN10
1261,QU,Limited Free,SPECTRUM,40.596479,-73.744988,Outdoor TWC Aerial,Queens,4,QN15
1262,QU,Limited Free,SPECTRUM,40.596374,-73.745389,Outdoor TWC Aerial,Queens,4,QN15
1263,QU,Limited Free,SPECTRUM,40.596321,-73.745791,Outdoor TWC Aerial,Queens,4,QN15
1264,QU,Limited Free,SPECTRUM,40.596197,-73.746262,Outdoor TWC Aerial,Queens,4,QN15
1265,QU,Limited Free,SPECTRUM,40.595714,-73.747247,Outdoor TWC Aerial,Queens,4,QN15
1266,QU,Limited Free,SPECTRUM,40.595592,-73.747612,Outdoor,Queens,4,QN15
1267,QU,Limited Free,SPECTRUM,40.687262,-73.769814,Outdoor,Queens,4,QN08
1268,QU,Limited Free,SPECTRUM,40.68716,-73.769815,Outdoor,Queens,4,QN08
1269,QU,Limited Free,SPECTRUM,40.687191,-73.769559,Indoor,Queens,4,QN08
1270,QU,Limited Free,SPECTRUM,40.687191,-73.769559,Indoor,Queens,4,QN08
1271,QU,Limited Free,SPECTRUM,40.687191,-73.769559,Indoor,Queens,4,QN08
1272,QU,Limited Free,SPECTRUM,40.687191,-73.769559,Indoor,Queens,4,QN08
1273,QU,Limited Free,SPECTRUM,40.687191,-73.769559,Indoor,Queens,4,QN08
1274,QU,Limited Free,SPECTRUM,40.687191,-73.769559,Indoor,Queens,4,QN08
1275,QU,Limited Free,SPECTRUM,40.687191,-73.769559,Indoor,Queens,4,QN08
1276,QU,Limited Free,SPECTRUM,40.687191,-73.769559,Indoor,Queens,4,QN08
1277,QU,Limited Free,SPECTRUM,40.687191,-73.769559,Indoor,Queens,4,QN08
1278,QU,Limited Free,SPECTRUM,40.687191,-73.769559,Indoor,Queens,4,QN08
1279,QU,Limited Free,SPECTRUM,40.687191,-73.769559,Indoor,Queens,4,QN08
1280,QU,Limited Free,SPECTRUM,40.687191,-73.769559,Indoor,Queens,4,QN08
1281,QU,Limited Free,SPECTRUM,40.687191,-73.769559,Indoor,Queens,4,QN08
1282,QU,Limited Free,SPECTRUM,40.687191,-73.769559,Indoor,Queens,4,QN08
1283,SI,Limited Free,SPECTRUM,40.625382,-74.11457,Outdoor TWC Aerial,Staten Island,5,SI22
1284,SI,Limited Free,SPECTRUM,40.625756,-74.114738,Outdoor TWC Aerial,Staten Island,5,SI22
1285,SI,Limited Free,SPECTRUM,40.624698,-74.114211,Outdoor TWC Aerial,Staten Island,5,SI22
1286,SI,Limited Free,SPECTRUM,40.644816,-74.100443,Outdoor TWC Aerial,Staten Island,5,SI22
1287,SI,Limited Free,SPECTRUM,40.644885,-74.101038,Outdoor TWC Aerial,Staten Island,5,SI22
1288,SI,Limited Free,SPECTRUM,40.645123,-74.101629,Outdoor TWC Aerial,Staten Island,5,SI22
1289,SI,Limited Free,SPECTRUM,40.645317,-74.102285,Outdoor TWC Aerial,Staten Island,5,SI22
1290,SI,Limited Free,SPECTRUM,40.645439,-74.10288,Outdoor TWC Aerial,Staten Island,5,SI22
1291,SI,Limited Free,SPECTRUM,40.645453,-74.103398,Outdoor TWC Aerial,Staten Island,5,SI22
1292,SI,Limited Free,SPECTRUM,40.641798,-74.101846,Outdoor,Staten Island,5,SI22
1293,SI,Limited Free,SPECTRUM,40.641982,-74.101869,Outdoor,Staten Island,5,SI22
1294,SI,Limited Free,SPECTRUM,40.64382,-74.102404,Outdoor,Staten Island,5,SI22
1295,SI,Limited Free,SPECTRUM,40.641797,-74.102002,Outdoor,Staten Island,5,SI22
1296,SI,Limited Free,SPECTRUM,40.641963,-74.102026,Outdoor,Staten Island,5,SI22
1297,SI,Limited Free,SPECTRUM,40.643782,-74.102245,Outdoor,Staten Island,5,SI22
1298,SI,Limited Free,SPECTRUM,40.642339,-74.102688,Outdoor,Staten Island,5,SI22
1299,SI,Limited Free,SPECTRUM,40.643167,-74.102285,Indoor,Staten Island,5,SI22
1300,QU,Limited Free,SPECTRUM,40.602349,-73.751402,Indoor,Queens,4,QN15
1301,QU,Limited Free,SPECTRUM,40.602349,-73.751402,Indoor,Queens,4,QN15
1302,QU,Limited Free,SPECTRUM,40.602349,-73.751402,Indoor,Queens,4,QN15
1303,QU,Limited Free,SPECTRUM,40.602349,-73.751402,Indoor,Queens,4,QN15
1304,SI,Limited Free,SPECTRUM,40.627089,-74.077292,Outdoor TWC Aerial,Staten Island,5,SI37
1305,SI,Limited Free,SPECTRUM,40.62686,-74.075848,Outdoor TWC Aerial,Staten Island,5,SI37
1306,SI,Limited Free,SPECTRUM,40.626579,-74.076173,Outdoor TWC Aerial,Staten Island,5,SI37
1307,MN,Limited Free,SPECTRUM,40.793669,-73.936816,Indoor,New York,1,MN34
1308,MN,Limited Free,SPECTRUM,40.793669,-73.936816,Indoor,New York,1,MN34
1309,MN,Limited Free,SPECTRUM,40.793669,-73.936816,Indoor,New York,1,MN34
1310,MN,Limited Free,SPECTRUM,40.793669,-73.936816,Indoor,New York,1,MN34
1311,MN,Limited Free,SPECTRUM,40.793669,-73.936816,Indoor,New York,1,MN34
1312,MN,Limited Free,SPECTRUM,40.793669,-73.936816,Indoor,New York,1,MN34
1313,MN,Limited Free,SPECTRUM,40.793305,-73.936759,Outdoor TWC Aerial,New York,1,MN34
1314,MN,Limited Free,SPECTRUM,40.793748,-73.936242,Outdoor TWC Aerial,New York,1,MN34
1315,SI,Limited Free,SPECTRUM,40.637317,-74.076763,Outdoor TWC Aerial,Staten Island,5,SI37
1316,MN,Limited Free,SPECTRUM,40.729564,-74.005462,Outdoor,New York,1,MN23
1317,MN,Limited Free,SPECTRUM,40.729564,-74.005462,Indoor,New York,1,MN23
1318,MN,Limited Free,SPECTRUM,40.729564,-74.005462,Indoor,New York,1,MN23
1319,MN,Limited Free,SPECTRUM,40.729564,-74.005462,Indoor,New York,1,MN23
1320,MN,Limited Free,SPECTRUM,40.732142,-73.998629,Outdoor,New York,1,MN23
1321,MN,Limited Free,SPECTRUM,40.731863,-73.997778,Outdoor,New York,1,MN23
1322,MN,Limited Free,SPECTRUM,40.731351,-73.99684,Outdoor,New York,1,MN23
1323,MN,Limited Free,SPECTRUM,40.730975,-73.996079,Outdoor,New York,1,MN23
1324,MN,Limited Free,SPECTRUM,40.729856,-73.997476,Outdoor,New York,1,MN23
1325,MN,Limited Free,SPECTRUM,40.730394,-73.998476,Outdoor,New York,1,MN23
1326,MN,Limited Free,SPECTRUM,40.731844,-73.999042,Outdoor,New York,1,MN23
1327,MN,Limited Free,SPECTRUM,40.818499,-73.95969,Outdoor,New York,1,MN06
1328,MN,Limited Free,SPECTRUM,40.82059,-73.95969,Outdoor,New York,1,MN06
1329,QU,Limited Free,SPECTRUM,40.747454,-73.910588,Outdoor,Queens,4,QN63
1330,QU,Limited Free,SPECTRUM,40.747518,-73.910576,Outdoor,Queens,4,QN63
1331,QU,Limited Free,SPECTRUM,40.746238,-73.909415,Outdoor,Queens,4,QN63
1332,QU,Limited Free,SPECTRUM,40.745691,-73.907408,Outdoor TWC Aerial,Queens,4,QN63
1333,QU,Limited Free,SPECTRUM,40.746853,-73.90888,Outdoor TWC Aerial,Queens,4,QN63
1334,QU,Limited Free,SPECTRUM,40.74745,-73.909532,Outdoor TWC Aerial,Queens,4,QN63
1335,SI,Limited Free,SPECTRUM,40.519237,-74.188231,Outdoor,Staten Island,5,SI01
1336,SI,Limited Free,SPECTRUM,40.518167,-74.189765,Outdoor,Staten Island,5,SI01
1337,SI,Limited Free,SPECTRUM,40.517283,-74.190996,Outdoor,Staten Island,5,SI01
1338,SI,Limited Free,SPECTRUM,40.517045,-74.190323,Outdoor,Staten Island,5,SI01
1339,SI,Limited Free,SPECTRUM,40.517148,-74.189823,Outdoor,Staten Island,5,SI01
1340,QU,Limited Free,SPECTRUM,40.694095,-73.821334,Outdoor TWC Aerial,Queens,4,QN54
1341,QU,Limited Free,SPECTRUM,40.694165,-73.822368,Outdoor TWC Aerial,Queens,4,QN54
1342,QU,Limited Free,SPECTRUM,40.695077,-73.822817,Outdoor TWC Aerial,Queens,4,QN54
1343,QU,Limited Free,SPECTRUM,40.694624,-73.820593,Outdoor TWC Aerial,Queens,4,QN54
1344,QU,Limited Free,SPECTRUM,40.695132,-73.820841,Outdoor TWC Aerial,Queens,4,QN54
1345,MN,Limited Free,SPECTRUM,40.71025,-73.99798,Outdoor,New York,1,MN27
1346,MN,Limited Free,SPECTRUM,40.71025,-73.99798,Indoor,New York,1,MN27
1347,QU,Limited Free,SPECTRUM,40.70389,-73.785705,Outdoor TWC Aerial,Queens,4,QN01
1348,QU,Limited Free,SPECTRUM,40.702982,-73.785122,Outdoor TWC Aerial,Queens,4,QN01
1349,QU,Limited Free,SPECTRUM,40.702057,-73.784529,Outdoor TWC Aerial,Queens,4,QN01
1350,QU,Limited Free,SPECTRUM,40.702707,-73.783594,Outdoor TWC Aerial,Queens,4,QN01
1351,QU,Limited Free,SPECTRUM,40.703373,-73.783924,Outdoor TWC Aerial,Queens,4,QN01
1352,QU,Limited Free,SPECTRUM,40.704265,-73.784562,Outdoor TWC Aerial,Queens,4,QN01
1353,BK,Limited Free,ALTICEUSA,40.598257,-74.00014,Outdoor,Brooklyn,3,BK27
1354,BK,Limited Free,ALTICEUSA,40.5977,-74.00027,Outdoor,Brooklyn,3,BK27
1355,BK,Limited Free,ALTICEUSA,40.597585,-74.001112,Outdoor,Brooklyn,3,BK27
1356,BK,Limited Free,ALTICEUSA,40.597176,-74.000282,Outdoor,Brooklyn,3,BK27
1357,BK,Limited Free,ALTICEUSA,40.597154,-73.999685,Outdoor,Brooklyn,3,BK27
1358,BK,Limited Free,ALTICEUSA,40.597161,-74.001359,Outdoor,Brooklyn,3,BK27
1359,BK,Limited Free,ALTICEUSA,40.59815,-74.001135,Outdoor,Brooklyn,3,BK27
1360,BX,Limited Free,ALTICEUSA,40.87301,-73.871349,Outdoor,Bronx,2,BX99
1361,BX,Limited Free,ALTICEUSA,40.85398,-73.870472,Outdoor,Bronx,2,BX99
1362,BK,Limited Free,ALTICEUSA,40.657028,-73.903152,Outdoor,Brooklyn,3,BK81
1363,BK,Limited Free,ALTICEUSA,40.657213,-73.901808,Outdoor,Brooklyn,3,BK81
1364,BK,Limited Free,ALTICEUSA,40.6567,-73.9028,Indoor,Brooklyn,3,BK81
1365,BK,Limited Free,ALTICEUSA,40.6564,-73.9027,Indoor,Brooklyn,3,BK81
1366,BK,Limited Free,ALTICEUSA,40.6561,-73.9025,Indoor,Brooklyn,3,BK81
1367,BK,Limited Free,ALTICEUSA,40.6562,-73.90257,Indoor,Brooklyn,3,BK81
1368,BK,Limited Free,ALTICEUSA,40.6561,-73.90276,Indoor,Brooklyn,3,BK81
1369,BK,Limited Free,ALTICEUSA,40.6521,-73.90286,Indoor,Brooklyn,3,BK82
1370,BK,Limited Free,ALTICEUSA,40.6559,-73.90285,Indoor,Brooklyn,3,BK81
1371,BX,Limited Free,ALTICEUSA,40.842327,-73.909734,Outdoor,Bronx,2,BX14
1372,BX,Limited Free,ALTICEUSA,40.841708,-73.909631,Outdoor,Bronx,2,BX14
1373,BX,Limited Free,ALTICEUSA,40.84112,-73.90548,Outdoor,Bronx,2,BX99
1374,BX,Limited Free,ALTICEUSA,40.8416,-73.9071,Outdoor,Bronx,2,BX99
1375,BX,Limited Free,ALTICEUSA,40.84122,-73.90678,Outdoor,Bronx,2,BX99
1376,BX,Limited Free,ALTICEUSA,40.8377,-73.90848,Outdoor,Bronx,2,BX99
1377,BX,Limited Free,ALTICEUSA,40.83814,-73.90834,Outdoor,Bronx,2,BX99
1378,BK,Limited Free,ALTICEUSA,40.573739,-73.981894,Outdoor,Brooklyn,3,BK21
1379,BK,Limited Free,ALTICEUSA,40.573218,-73.981827,Outdoor,Brooklyn,3,BK21
1380,BK,Limited Free,ALTICEUSA,40.573218,-73.981826,Outdoor,Brooklyn,3,BK21
1381,BK,Limited Free,ALTICEUSA,40.574278,-73.981996,Outdoor,Brooklyn,3,BK21
1382,BK,Limited Free,ALTICEUSA,40.574582,-73.977901,Outdoor,Brooklyn,3,BK21
1383,BK,Limited Free,ALTICEUSA,40.574915,-73.977867,Outdoor,Brooklyn,3,BK21
1384,BK,Limited Free,ALTICEUSA,40.574062,-73.977982,Outdoor,Brooklyn,3,BK21
1385,BK,Limited Free,ALTICEUSA,40.573491,-73.977863,Outdoor,Brooklyn,3,BK21
1386,BK,Limited Free,ALTICEUSA,40.573527,-73.977563,Outdoor,Brooklyn,3,BK21
1387,BK,Limited Free,ALTICEUSA,40.573551,-73.977366,Outdoor,Brooklyn,3,BK21
1388,BK,Limited Free,ALTICEUSA,40.573551,-73.977366,Outdoor,Brooklyn,3,BK21
1389,BK,Limited Free,ALTICEUSA,40.573439,-73.978297,Outdoor,Brooklyn,3,BK21
1390,BK,Limited Free,ALTICEUSA,40.573432,-73.97851,Outdoor,Brooklyn,3,BK21
1391,BK,Limited Free,ALTICEUSA,40.573381,-73.978872,Outdoor,Brooklyn,3,BK21
1392,BK,Limited Free,ALTICEUSA,40.573384,-73.978937,Outdoor,Brooklyn,3,BK21
1393,BK,Limited Free,ALTICEUSA,40.573384,-73.978937,Outdoor,Brooklyn,3,BK21
1394,BK,Limited Free,ALTICEUSA,40.573428,-73.979853,Outdoor,Brooklyn,3,BK21
1395,BK,Limited Free,ALTICEUSA,40.57341,-73.980344,Outdoor,Brooklyn,3,BK21
